"","Files","Name","LLcode","Lat","NS","dex","LatMin","LatMax","LonMin","LonMax"
"1","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N25_35_2010LC030/N25_35_2010LC030_ATS.TIF","N25_35_2010LC030_ATS.TIF","N25_35",35,"N",25,35,40,-36,-30
"2","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N26_35_2010LC030/N26_35_2010LC030_ATS.TIF","N26_35_2010LC030_ATS.TIF","N26_35",35,"N",26,35,40,-30,-24
"3","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N27_60_2010LC030/N27_60_2010LC030_ATS.TIF","N27_60_2010LC030_ATS.TIF","N27_60",60,"N",27,60,65,-24,-12
"4","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N27_65_2010LC030/N27_65_2010LC030_ATS.TIF","N27_65_2010LC030_ATS.TIF","N27_65",65,"N",27,65,70,-24,-12
"5","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N29_40_2010LC030/N29_40_2010LC030_ATS.TIF","N29_40_2010LC030_ATS.TIF","N29_40",40,"N",29,40,45,-12,-6
"6","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N29_45_2010LC030/N29_45_2010LC030_ATS.TIF","N29_45_2010LC030_ATS.TIF","N29_45",45,"N",29,45,50,-12,-6
"7","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N29_50_2010LC030/N29_50_2010LC030_ATS.TIF","N29_50_2010LC030_ATS.TIF","N29_50",50,"N",29,50,55,-12,-6
"8","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N29_55_2010LC030/N29_55_2010LC030_ATS.TIF","N29_55_2010LC030_ATS.TIF","N29_55",55,"N",29,55,60,-12,-6
"9","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N29_60_2010LC030/N29_60_2010LC030_ATS.TIF","N29_60_2010LC030_ATS.TIF","N29_60",60,"N",29,60,65,-12,0
"10","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N30_40_2010LC030/N30_40_2010LC030_ATS.TIF","N30_40_2010LC030_ATS.TIF","N30_40",40,"N",30,40,45,-6,0
"11","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N30_45_2010LC030/N30_45_2010LC030_ATS.TIF","N30_45_2010LC030_ATS.TIF","N30_45",45,"N",30,45,50,-6,0
"12","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N30_50_2010LC030/N30_50_2010LC030_ATS.TIF","N30_50_2010LC030_ATS.TIF","N30_50",50,"N",30,50,55,-6,0
"13","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N30_55_2010LC030/N30_55_2010LC030_ATS.TIF","N30_55_2010LC030_ATS.TIF","N30_55",55,"N",30,55,60,-6,0
"14","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_40_2010LC030/N31_40_2010LC030_ATS.TIF","N31_40_2010LC030_ATS.TIF","N31_40",40,"N",31,40,45,0,6
"15","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_45_2010LC030/N31_45_2010LC030_ATS.TIF","N31_45_2010LC030_ATS.TIF","N31_45",45,"N",31,45,50,0,6
"16","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_50_2010LC030/N31_50_2010LC030_ATS.TIF","N31_50_2010LC030_ATS.TIF","N31_50",50,"N",31,50,55,0,6
"17","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_55_2010LC030/N31_55_2010LC030_ATS.TIF","N31_55_2010LC030_ATS.TIF","N31_55",55,"N",31,55,60,0,6
"18","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_60_2010LC030/N31_60_2010LC030_ATS.TIF","N31_60_2010LC030_ATS.TIF","N31_60",60,"N",31,60,65,0,12
"19","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N31_65_2010LC030/N31_65_2010LC030_ATS.TIF","N31_65_2010LC030_ATS.TIF","N31_65",65,"N",31,65,70,0,12
"20","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N32_35_2010LC030/N32_35_2010LC030_ATS.TIF","N32_35_2010LC030_ATS.TIF","N32_35",35,"N",32,35,40,6,12
"21","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N32_40_2010LC030/N32_40_2010LC030_ATS.TIF","N32_40_2010LC030_ATS.TIF","N32_40",40,"N",32,40,45,6,12
"22","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N32_45_2010LC030/N32_45_2010LC030_ATS.TIF","N32_45_2010LC030_ATS.TIF","N32_45",45,"N",32,45,50,6,12
"23","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N32_50_2010LC030/N32_50_2010LC030_ATS.TIF","N32_50_2010LC030_ATS.TIF","N32_50",50,"N",32,50,55,6,12
"24","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N32_55_2010LC030/N32_55_2010LC030_ATS.TIF","N32_55_2010LC030_ATS.TIF","N32_55",55,"N",32,55,60,6,12
"25","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_35_2010LC030/N33_35_2010LC030_ATS.TIF","N33_35_2010LC030_ATS.TIF","N33_35",35,"N",33,35,40,12,18
"26","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_40_2010LC030/N33_40_2010LC030_ATS.TIF","N33_40_2010LC030_ATS.TIF","N33_40",40,"N",33,40,45,12,18
"27","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_45_2010LC030/N33_45_2010LC030_ATS.TIF","N33_45_2010LC030_ATS.TIF","N33_45",45,"N",33,45,50,12,18
"28","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_50_2010LC030/N33_50_2010LC030_ATS.TIF","N33_50_2010LC030_ATS.TIF","N33_50",50,"N",33,50,55,12,18
"29","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_55_2010LC030/N33_55_2010LC030_ATS.TIF","N33_55_2010LC030_ATS.TIF","N33_55",55,"N",33,55,60,12,18
"30","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_60_2010LC030/N33_60_2010LC030_ATS.TIF","N33_60_2010LC030_ATS.TIF","N33_60",60,"N",33,60,65,12,24
"31","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_65_2010LC030/N33_65_2010LC030_ATS.TIF","N33_65_2010LC030_ATS.TIF","N33_65",65,"N",33,65,70,12,24
"32","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N33_70_2010LC030/N33_70_2010LC030_ATS.TIF","N33_70_2010LC030_ATS.TIF","N33_70",70,"N",33,70,75,12,24
"33","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_30_2010LC030/N34_30_2010LC030_ATS.TIF","N34_30_2010LC030_ATS.TIF","N34_30",30,"N",34,30,35,18,24
"34","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_35_2010LC030/N34_35_2010LC030_ATS.TIF","N34_35_2010LC030_ATS.TIF","N34_35",35,"N",34,35,40,18,24
"35","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_40_2010LC030/N34_40_2010LC030_ATS.TIF","N34_40_2010LC030_ATS.TIF","N34_40",40,"N",34,40,45,18,24
"36","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_45_2010LC030/N34_45_2010LC030_ATS.TIF","N34_45_2010LC030_ATS.TIF","N34_45",45,"N",34,45,50,18,24
"37","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_50_2010LC030/N34_50_2010LC030_ATS.TIF","N34_50_2010LC030_ATS.TIF","N34_50",50,"N",34,50,55,18,24
"38","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N34_55_2010LC030/N34_55_2010LC030_ATS.TIF","N34_55_2010LC030_ATS.TIF","N34_55",55,"N",34,55,60,18,24
"39","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_30_2010LC030/N35_30_2010LC030_ATS.TIF","N35_30_2010LC030_ATS.TIF","N35_30",30,"N",35,30,35,24,30
"40","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_35_2010LC030/N35_35_2010LC030_ATS.TIF","N35_35_2010LC030_ATS.TIF","N35_35",35,"N",35,35,40,24,30
"41","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_40_2010LC030/N35_40_2010LC030_ATS.TIF","N35_40_2010LC030_ATS.TIF","N35_40",40,"N",35,40,45,24,30
"42","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_45_2010LC030/N35_45_2010LC030_ATS.TIF","N35_45_2010LC030_ATS.TIF","N35_45",45,"N",35,45,50,24,30
"43","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_50_2010LC030/N35_50_2010LC030_ATS.TIF","N35_50_2010LC030_ATS.TIF","N35_50",50,"N",35,50,55,24,30
"44","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_55_2010LC030/N35_55_2010LC030_ATS.TIF","N35_55_2010LC030_ATS.TIF","N35_55",55,"N",35,55,60,24,30
"45","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_60_2010LC030/N35_60_2010LC030_ATS.TIF","N35_60_2010LC030_ATS.TIF","N35_60",60,"N",35,60,65,24,36
"46","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_65_2010LC030/N35_65_2010LC030_ATS.TIF","N35_65_2010LC030_ATS.TIF","N35_65",65,"N",35,65,70,24,36
"47","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N35_70_2010LC030/N35_70_2010LC030_ATS.TIF","N35_70_2010LC030_ATS.TIF","N35_70",70,"N",35,70,75,24,36
"48","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N36_35_2010LC030/N36_35_2010LC030_ATS.TIF","N36_35_2010LC030_ATS.TIF","N36_35",35,"N",36,35,40,30,36
"49","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N36_40_2010LC030/N36_40_2010LC030_ATS.TIF","N36_40_2010LC030_ATS.TIF","N36_40",40,"N",36,40,45,30,36
"50","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N36_45_2010LC030/N36_45_2010LC030_ATS.TIF","N36_45_2010LC030_ATS.TIF","N36_45",45,"N",36,45,50,30,36
"51","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N36_50_2010LC030/N36_50_2010LC030_ATS.TIF","N36_50_2010LC030_ATS.TIF","N36_50",50,"N",36,50,55,30,36
"52","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N36_55_2010LC030/N36_55_2010LC030_ATS.TIF","N36_55_2010LC030_ATS.TIF","N36_55",55,"N",36,55,60,30,36
"53","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_20_2010LC030/N37_20_2010LC030_ATS.TIF","N37_20_2010LC030_ATS.TIF","N37_20",20,"N",37,20,25,36,42
"54","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_25_2010LC030/N37_25_2010LC030_ATS.TIF","N37_25_2010LC030_ATS.TIF","N37_25",25,"N",37,25,30,36,42
"55","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_30_2010LC030/N37_30_2010LC030_ATS.TIF","N37_30_2010LC030_ATS.TIF","N37_30",30,"N",37,30,35,36,42
"56","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_35_2010LC030/N37_35_2010LC030_ATS.TIF","N37_35_2010LC030_ATS.TIF","N37_35",35,"N",37,35,40,36,42
"57","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_40_2010LC030/N37_40_2010LC030_ATS.TIF","N37_40_2010LC030_ATS.TIF","N37_40",40,"N",37,40,45,36,42
"58","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_45_2010LC030/N37_45_2010LC030_ATS.TIF","N37_45_2010LC030_ATS.TIF","N37_45",45,"N",37,45,50,36,42
"59","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_50_2010LC030/N37_50_2010LC030_ATS.TIF","N37_50_2010LC030_ATS.TIF","N37_50",50,"N",37,50,55,36,42
"60","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_55_2010LC030/N37_55_2010LC030_ATS.TIF","N37_55_2010LC030_ATS.TIF","N37_55",55,"N",37,55,60,36,42
"61","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_60_2010LC030/N37_60_2010LC030_ATS.TIF","N37_60_2010LC030_ATS.TIF","N37_60",60,"N",37,60,65,36,48
"62","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N37_65_2010LC030/N37_65_2010LC030_ATS.TIF","N37_65_2010LC030_ATS.TIF","N37_65",65,"N",37,65,70,36,48
"63","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_10_2010LC030/N38_10_2010LC030_ATS.TIF","N38_10_2010LC030_ATS.TIF","N38_10",10,"N",38,10,15,42,48
"64","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_15_2010LC030/N38_15_2010LC030_ATS.TIF","N38_15_2010LC030_ATS.TIF","N38_15",15,"N",38,15,20,42,48
"65","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_20_2010LC030/N38_20_2010LC030_ATS.TIF","N38_20_2010LC030_ATS.TIF","N38_20",20,"N",38,20,25,42,48
"66","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_25_2010LC030/N38_25_2010LC030_ATS.TIF","N38_25_2010LC030_ATS.TIF","N38_25",25,"N",38,25,30,42,48
"67","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_30_2010LC030/N38_30_2010LC030_ATS.TIF","N38_30_2010LC030_ATS.TIF","N38_30",30,"N",38,30,35,42,48
"68","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_35_2010LC030/N38_35_2010LC030_ATS.TIF","N38_35_2010LC030_ATS.TIF","N38_35",35,"N",38,35,40,42,48
"69","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_40_2010LC030/N38_40_2010LC030_ATS.TIF","N38_40_2010LC030_ATS.TIF","N38_40",40,"N",38,40,45,42,48
"70","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_45_2010LC030/N38_45_2010LC030_ATS.TIF","N38_45_2010LC030_ATS.TIF","N38_45",45,"N",38,45,50,42,48
"71","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_50_2010LC030/N38_50_2010LC030_ATS.TIF","N38_50_2010LC030_ATS.TIF","N38_50",50,"N",38,50,55,42,48
"72","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N38_55_2010LC030/N38_55_2010LC030_ATS.TIF","N38_55_2010LC030_ATS.TIF","N38_55",55,"N",38,55,60,42,48
"73","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_10_2010LC030/N39_10_2010LC030_ATS.TIF","N39_10_2010LC030_ATS.TIF","N39_10",10,"N",39,10,15,48,54
"74","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_15_2010LC030/N39_15_2010LC030_ATS.TIF","N39_15_2010LC030_ATS.TIF","N39_15",15,"N",39,15,20,48,54
"75","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_20_2010LC030/N39_20_2010LC030_ATS.TIF","N39_20_2010LC030_ATS.TIF","N39_20",20,"N",39,20,25,48,54
"76","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_25_2010LC030/N39_25_2010LC030_ATS.TIF","N39_25_2010LC030_ATS.TIF","N39_25",25,"N",39,25,30,48,54
"77","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_30_2010LC030/N39_30_2010LC030_ATS.TIF","N39_30_2010LC030_ATS.TIF","N39_30",30,"N",39,30,35,48,54
"78","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_35_2010LC030/N39_35_2010LC030_ATS.TIF","N39_35_2010LC030_ATS.TIF","N39_35",35,"N",39,35,40,48,54
"79","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_40_2010LC030/N39_40_2010LC030_ATS.TIF","N39_40_2010LC030_ATS.TIF","N39_40",40,"N",39,40,45,48,54
"80","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_45_2010LC030/N39_45_2010LC030_ATS.TIF","N39_45_2010LC030_ATS.TIF","N39_45",45,"N",39,45,50,48,54
"81","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_50_2010LC030/N39_50_2010LC030_ATS.TIF","N39_50_2010LC030_ATS.TIF","N39_50",50,"N",39,50,55,48,54
"82","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_55_2010LC030/N39_55_2010LC030_ATS.TIF","N39_55_2010LC030_ATS.TIF","N39_55",55,"N",39,55,60,48,54
"83","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_60_2010LC030/N39_60_2010LC030_ATS.TIF","N39_60_2010LC030_ATS.TIF","N39_60",60,"N",39,60,65,48,60
"84","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_65_2010LC030/N39_65_2010LC030_ATS.TIF","N39_65_2010LC030_ATS.TIF","N39_65",65,"N",39,65,70,48,60
"85","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N39_70_2010LC030/N39_70_2010LC030_ATS.TIF","N39_70_2010LC030_ATS.TIF","N39_70",70,"N",39,70,75,48,60
"86","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_10_2010LC030/N40_10_2010LC030_ATS.TIF","N40_10_2010LC030_ATS.TIF","N40_10",10,"N",40,10,15,54,60
"87","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_15_2010LC030/N40_15_2010LC030_ATS.TIF","N40_15_2010LC030_ATS.TIF","N40_15",15,"N",40,15,20,54,60
"88","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_20_2010LC030/N40_20_2010LC030_ATS.TIF","N40_20_2010LC030_ATS.TIF","N40_20",20,"N",40,20,25,54,60
"89","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_25_2010LC030/N40_25_2010LC030_ATS.TIF","N40_25_2010LC030_ATS.TIF","N40_25",25,"N",40,25,30,54,60
"90","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_30_2010LC030/N40_30_2010LC030_ATS.TIF","N40_30_2010LC030_ATS.TIF","N40_30",30,"N",40,30,35,54,60
"91","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_35_2010LC030/N40_35_2010LC030_ATS.TIF","N40_35_2010LC030_ATS.TIF","N40_35",35,"N",40,35,40,54,60
"92","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_40_2010LC030/N40_40_2010LC030_ATS.TIF","N40_40_2010LC030_ATS.TIF","N40_40",40,"N",40,40,45,54,60
"93","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_45_2010LC030/N40_45_2010LC030_ATS.TIF","N40_45_2010LC030_ATS.TIF","N40_45",45,"N",40,45,50,54,60
"94","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_50_2010LC030/N40_50_2010LC030_ATS.TIF","N40_50_2010LC030_ATS.TIF","N40_50",50,"N",40,50,55,54,60
"95","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N40_55_2010LC030/N40_55_2010LC030_ATS.TIF","N40_55_2010LC030_ATS.TIF","N40_55",55,"N",40,55,60,54,60
"96","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_25_2010LC030/N41_25_2010LC030_ATS.TIF","N41_25_2010LC030_ATS.TIF","N41_25",25,"N",41,25,30,60,66
"97","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_30_2010LC030/N41_30_2010LC030_ATS.TIF","N41_30_2010LC030_ATS.TIF","N41_30",30,"N",41,30,35,60,66
"98","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_35_2010LC030/N41_35_2010LC030_ATS.TIF","N41_35_2010LC030_ATS.TIF","N41_35",35,"N",41,35,40,60,66
"99","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_40_2010LC030/N41_40_2010LC030_ATS.TIF","N41_40_2010LC030_ATS.TIF","N41_40",40,"N",41,40,45,60,66
"100","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_45_2010LC030/N41_45_2010LC030_ATS.TIF","N41_45_2010LC030_ATS.TIF","N41_45",45,"N",41,45,50,60,66
"101","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_50_2010LC030/N41_50_2010LC030_ATS.TIF","N41_50_2010LC030_ATS.TIF","N41_50",50,"N",41,50,55,60,66
"102","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_55_2010LC030/N41_55_2010LC030_ATS.TIF","N41_55_2010LC030_ATS.TIF","N41_55",55,"N",41,55,60,60,66
"103","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_60_2010LC030/N41_60_2010LC030_ATS.TIF","N41_60_2010LC030_ATS.TIF","N41_60",60,"N",41,60,65,60,72
"104","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_65_2010LC030/N41_65_2010LC030_ATS.TIF","N41_65_2010LC030_ATS.TIF","N41_65",65,"N",41,65,70,60,72
"105","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N41_70_2010LC030/N41_70_2010LC030_ATS.TIF","N41_70_2010LC030_ATS.TIF","N41_70",70,"N",41,70,75,60,72
"106","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_20_2010LC030/N42_20_2010LC030_ATS.TIF","N42_20_2010LC030_ATS.TIF","N42_20",20,"N",42,20,25,66,72
"107","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_25_2010LC030/N42_25_2010LC030_ATS.TIF","N42_25_2010LC030_ATS.TIF","N42_25",25,"N",42,25,30,66,72
"108","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_30_2010LC030/N42_30_2010LC030_ATS.TIF","N42_30_2010LC030_ATS.TIF","N42_30",30,"N",42,30,35,66,72
"109","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_35_2010LC030/N42_35_2010LC030_ATS.TIF","N42_35_2010LC030_ATS.TIF","N42_35",35,"N",42,35,40,66,72
"110","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_40_2010LC030/N42_40_2010LC030_ATS.TIF","N42_40_2010LC030_ATS.TIF","N42_40",40,"N",42,40,45,66,72
"111","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_45_2010LC030/N42_45_2010LC030_ATS.TIF","N42_45_2010LC030_ATS.TIF","N42_45",45,"N",42,45,50,66,72
"112","G:\BerkeleyEarthFunctions\Data\GlobeLand30_ATS2010_1/GlobeLand30_ATS2010_1/N42_50_2010LC030/N42_50_2010LC030_ATS.TIF","N42_50_2010LC030_ATS.TIF","N42_50",50,"N",42,50,55,66,72
